"zone","state","lga","sector","ea","hhid","indiv","s4bq1","s4bq8","s4bq9","s4bq9_os","s4bq14","s4bq15__1","s4bq15__2","s4bq15__3","s4bq15__4","s4bq15__5","s4bq15__6","s4bq15__n96","s4bq15_os"
4,1,104,2,412,19039,3,1,1,2,,1,0,1,0,0,0,0,0,
4,1,104,2,412,19040,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,412,19041,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,412,19041,2,1,1,1,,2,,,,,,,,
4,1,104,2,412,19041,3,2,,,,,,,,,,,,
4,1,104,2,412,19041,4,2,,,,,,,,,,,,
4,1,104,2,412,19043,1,1,2,,,2,,,,,,,,
4,1,104,2,412,19044,1,1,1,1,,2,,,,,,,,
4,1,104,2,412,19045,1,1,1,2,,2,,,,,,,,
4,1,104,2,412,19045,2,1,1,1,,2,,,,,,,,
4,1,104,2,412,19045,3,2,,,,,,,,,,,,
4,1,104,2,412,19045,4,2,,,,,,,,,,,,
4,1,104,2,412,19047,1,1,1,1,,2,,,,,,,,
4,1,104,2,412,19047,2,1,1,1,,2,,,,,,,,
4,1,104,2,412,19047,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,412,19047,4,1,1,2,,1,0,1,0,0,0,0,0,
4,1,104,2,412,19047,5,2,,,,,,,,,,,,
4,1,104,2,412,19048,1,1,2,,,2,,,,,,,,
4,1,104,2,412,19048,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19049,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19049,2,1,2,,,1,0,1,0,0,0,0,0,
4,1,104,2,1020,19049,3,2,,,,,,,,,,,,
4,1,104,2,1020,19049,4,2,,,,,,,,,,,,
4,1,104,2,1020,19050,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19050,2,1,2,,,1,0,1,0,0,0,0,0,
4,1,104,2,1020,19050,3,2,,,,,,,,,,,,
4,1,104,2,1020,19050,4,2,,,,,,,,,,,,
4,1,104,2,1020,19051,1,1,1,1,,2,,,,,,,,
4,1,104,2,1020,19051,2,1,2,,,1,0,1,0,0,0,0,0,
4,1,104,2,1020,19051,3,1,2,,,1,0,1,0,0,0,0,0,
4,1,104,2,1020,19051,4,2,,,,,,,,,,,,
4,1,104,2,1020,19051,5,2,,,,,,,,,,,,
4,1,104,2,1020,19052,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19052,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19052,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19052,4,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19052,5,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19052,6,1,2,,,1,0,1,0,0,0,0,0,
4,1,104,2,1020,19054,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19054,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19055,1,1,1,1,,2,,,,,,,,
4,1,104,2,1020,19055,2,1,1,1,,2,,,,,,,,
4,1,104,2,1020,19055,3,2,,,,,,,,,,,,
4,1,104,2,1020,19055,4,2,,,,,,,,,,,,
4,1,104,2,1020,19056,1,1,1,1,,2,,,,,,,,
4,1,104,2,1020,19058,1,1,1,1,,2,,,,,,,,
4,1,104,2,1020,19058,2,1,1,2,,2,,,,,,,,
4,1,104,2,1020,19058,3,1,2,,,2,,,,,,,,
4,1,104,2,1020,19058,4,2,,,,,,,,,,,,
4,1,104,2,1020,19058,5,2,,,,,,,,,,,,
4,1,104,2,1020,19058,6,2,,,,,,,,,,,,
4,1,104,2,1020,19060,1,1,1,1,,2,,,,,,,,
4,1,104,2,1020,19060,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,104,2,1020,19060,3,1,2,,,2,,,,,,,,
4,1,104,2,1020,19060,4,1,2,,,2,,,,,,,,
4,1,107,2,10,19061,1,1,1,1,,2,,,,,,,,
4,1,107,2,10,19062,1,1,1,1,,2,,,,,,,,
4,1,107,2,10,19062,2,1,2,,,2,,,,,,,,
4,1,107,2,10,19063,1,1,1,1,,2,,,,,,,,
4,1,107,2,10,19063,2,1,1,1,,2,,,,,,,,
4,1,107,2,10,19064,1,1,2,,,2,,,,,,,,
4,1,107,2,10,19064,2,1,1,1,,2,,,,,,,,
4,1,107,2,10,19066,1,1,2,,,2,,,,,,,,
4,1,107,2,10,19066,2,1,1,1,,2,,,,,,,,
4,1,107,2,10,19066,3,2,,,,,,,,,,,,
4,1,107,2,10,19066,4,2,,,,,,,,,,,,
4,1,107,2,10,19066,5,2,,,,,,,,,,,,
4,1,107,2,10,19068,1,1,1,2,,2,,,,,,,,
4,1,107,2,10,19068,2,1,1,2,,2,,,,,,,,
4,1,107,2,10,19068,3,2,,,,,,,,,,,,
4,1,107,2,10,19068,4,2,,,,,,,,,,,,
4,1,107,2,10,19069,1,1,1,1,,2,,,,,,,,
4,1,107,2,10,19069,2,1,1,1,,2,,,,,,,,
4,1,107,2,10,19069,3,1,1,2,,1,0,0,0,0,1,0,0,
4,1,107,2,10,19069,4,2,,,,,,,,,,,,
4,1,107,2,10,19069,5,2,,,,,,,,,,,,
4,1,107,2,10,19070,1,1,1,1,,2,,,,,,,,
4,1,107,2,10,19070,2,1,1,1,,2,,,,,,,,
4,1,107,2,10,19070,3,1,1,1,,2,,,,,,,,
4,1,107,2,10,19070,4,1,2,,,2,,,,,,,,
4,1,107,2,10,19071,1,1,1,1,,2,,,,,,,,
4,1,107,2,10,19071,2,1,1,1,,2,,,,,,,,
4,1,107,2,10,19071,3,1,1,2,,2,,,,,,,,
4,1,107,2,10,19071,4,1,1,2,,2,,,,,,,,
4,1,107,2,10,19071,5,2,,,,,,,,,,,,
4,1,107,2,10,19072,1,1,1,1,,2,,,,,,,,
4,1,107,2,10,19072,2,1,1,1,,2,,,,,,,,
4,1,107,2,10,19072,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,107,2,10,19072,4,1,1,1,,1,1,0,0,0,0,0,0,
4,1,107,2,10,19072,5,1,1,1,,1,1,0,0,0,0,0,0,
4,1,107,2,1322,19073,1,1,2,,,2,,,,,,,,
4,1,107,2,1322,19073,2,1,2,,,2,,,,,,,,
4,1,107,2,1322,19073,3,1,1,2,,2,,,,,,,,
4,1,107,2,1322,19073,4,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19073,5,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19075,1,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19075,2,1,2,,,2,,,,,,,,
4,1,107,2,1322,19075,3,1,2,,,2,,,,,,,,
4,1,107,2,1322,19075,4,1,1,1,,1,1,0,0,0,1,0,0,
4,1,107,2,1322,19075,5,2,,,,,,,,,,,,
4,1,107,2,1322,19075,6,2,,,,,,,,,,,,
4,1,107,2,1322,19076,1,1,2,,,2,,,,,,,,
4,1,107,2,1322,19076,2,1,2,,,2,,,,,,,,
4,1,107,2,1322,19076,3,2,,,,,,,,,,,,
4,1,107,2,1322,19076,4,2,,,,,,,,,,,,
4,1,107,2,1322,19076,5,2,,,,,,,,,,,,
4,1,107,2,1322,19076,6,1,1,3,,2,,,,,,,,
4,1,107,2,1322,19077,1,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19079,1,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19080,1,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19080,2,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19080,3,1,2,,,2,,,,,,,,
4,1,107,2,1322,19080,4,1,2,,,2,,,,,,,,
4,1,107,2,1322,19080,5,1,2,,,2,,,,,,,,
4,1,107,2,1322,19080,6,2,,,,,,,,,,,,
4,1,107,2,1322,19081,1,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19081,2,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19081,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,107,2,1322,19081,4,1,1,1,,1,1,0,0,0,0,0,0,
4,1,107,2,1322,19082,1,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19082,2,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19082,3,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19084,1,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19084,2,1,1,1,,2,,,,,,,,
4,1,107,2,1322,19084,3,1,2,,,2,,,,,,,,
4,1,107,2,1322,19084,4,1,2,,,2,,,,,,,,
4,1,107,2,1322,19084,5,1,2,,,2,,,,,,,,
4,1,107,2,1322,19084,6,2,,,,,,,,,,,,
4,1,107,2,1322,19084,7,2,,,,,,,,,,,,
4,1,107,2,1322,19084,8,2,,,,,,,,,,,,
4,1,107,2,1322,19084,9,2,,,,,,,,,,,,
4,1,109,2,1214,19085,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19085,2,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19087,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19087,2,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19087,3,2,,,,,,,,,,,,
4,1,109,2,1214,19087,4,2,,,,,,,,,,,,
4,1,109,2,1214,19087,5,2,,,,,,,,,,,,
4,1,109,2,1214,19088,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19088,2,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19088,4,1,2,,,2,,,,,,,,
4,1,109,2,1214,19088,6,1,2,,,2,,,,,,,,
4,1,109,2,1214,19089,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19089,2,1,2,,,2,,,,,,,,
4,1,109,2,1214,19089,3,2,,,,,,,,,,,,
4,1,109,2,1214,19091,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19092,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19092,2,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19092,3,2,,,,,,,,,,,,
4,1,109,2,1214,19092,4,2,,,,,,,,,,,,
4,1,109,2,1214,19093,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19093,2,1,2,,,2,,,,,,,,
4,1,109,2,1214,19094,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19094,2,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19094,3,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19094,4,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19094,5,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19095,1,1,1,1,,2,,,,,,,,
4,1,109,2,1214,19095,2,1,1,2,,2,,,,,,,,
4,1,109,2,1214,19095,3,1,2,,,2,,,,,,,,
4,1,109,2,1214,19096,1,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19097,1,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19097,2,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19097,3,1,2,,,2,,,,,,,,
4,1,109,2,1792,19097,4,2,,,,,,,,,,,,
4,1,109,2,1792,19097,5,2,,,,,,,,,,,,
4,1,109,2,1792,19097,6,2,,,,,,,,,,,,
4,1,109,2,1792,19097,7,2,,,,,,,,,,,,
4,1,109,2,1792,19098,1,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19099,1,1,1,1,,1,1,0,0,0,1,0,0,
4,1,109,2,1792,19099,2,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19100,1,1,1,2,,2,,,,,,,,
4,1,109,2,1792,19100,2,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19100,3,1,1,1,,1,0,0,0,0,1,0,0,
4,1,109,2,1792,19100,4,1,1,2,,1,0,0,0,0,1,0,0,
4,1,109,2,1792,19100,6,2,,,,,,,,,,,,
4,1,109,2,1792,19100,7,2,,,,,,,,,,,,
4,1,109,2,1792,19100,8,2,,,,,,,,,,,,
4,1,109,2,1792,19101,1,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19101,2,1,2,,,2,,,,,,,,
4,1,109,2,1792,19101,3,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19101,4,1,1,1,,1,0,0,0,0,1,0,0,
4,1,109,2,1792,19101,5,1,1,2,,2,,,,,,,,
4,1,109,2,1792,19103,1,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19103,2,1,2,,,2,,,,,,,,
4,1,109,2,1792,19103,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,109,2,1792,19104,1,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19104,2,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19104,3,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19104,4,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19104,5,1,2,,,2,,,,,,,,
4,1,109,2,1792,19105,1,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19105,2,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19105,3,1,2,,,2,,,,,,,,
4,1,109,2,1792,19105,4,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19105,5,1,2,,,2,,,,,,,,
4,1,109,2,1792,19105,6,2,,,,,,,,,,,,
4,1,109,2,1792,19105,7,2,,,,,,,,,,,,
4,1,109,2,1792,19106,1,1,2,,,2,,,,,,,,
4,1,109,2,1792,19106,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,109,2,1792,19106,4,1,1,1,,1,1,0,0,0,0,0,0,
4,1,109,2,1792,19106,6,1,2,,,2,,,,,,,,
4,1,109,2,1792,19106,7,1,1,1,,2,,,,,,,,
4,1,109,2,1792,19107,1,1,2,,,2,,,,,,,,
4,1,109,2,1792,19107,4,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19110,1,1,2,,,2,,,,,,,,
4,1,109,2,1996,19110,2,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19110,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,109,2,1996,19110,4,1,2,,,2,,,,,,,,
4,1,109,2,1996,19111,1,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19111,2,2,,,,,,,,,,,,
4,1,109,2,1996,19111,3,2,,,,,,,,,,,,
4,1,109,2,1996,19112,1,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19112,2,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19113,1,1,2,,,2,,,,,,,,
4,1,109,2,1996,19115,1,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19115,2,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19115,3,1,2,,,2,,,,,,,,
4,1,109,2,1996,19116,1,1,2,,,2,,,,,,,,
4,1,109,2,1996,19116,2,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19116,3,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19116,4,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19117,1,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19117,2,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19117,3,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19117,4,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19117,5,2,,,,,,,,,,,,
4,1,109,2,1996,19118,1,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19118,3,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19119,1,1,1,2,,2,,,,,,,,
4,1,109,2,1996,19119,2,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19119,4,2,,,,,,,,,,,,
4,1,109,2,1996,19119,5,2,,,,,,,,,,,,
4,1,109,2,1996,19119,6,1,1,1,,2,,,,,,,,
4,1,109,2,1996,19120,1,1,1,2,,2,,,,,,,,
4,1,109,2,1996,19120,2,1,1,1,,2,,,,,,,,
4,1,110,2,338,19121,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19121,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19121,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19122,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19122,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19122,3,1,2,,,1,0,1,0,0,0,0,0,
4,1,110,2,338,19122,4,2,,,,,,,,,,,,
4,1,110,2,338,19122,5,2,,,,,,,,,,,,
4,1,110,2,338,19123,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19123,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19123,4,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19123,5,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19124,1,1,2,,,1,0,1,0,0,0,0,0,
4,1,110,2,338,19124,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,110,2,338,19124,3,2,,,,,,,,,,,,
4,1,110,2,338,19125,1,1,2,,,2,,,,,,,,
4,1,110,2,338,19126,1,1,1,1,,2,,,,,,,,
4,1,110,2,338,19127,1,1,1,3,,2,,,,,,,,
4,1,110,2,338,19127,4,1,1,3,,2,,,,,,,,
4,1,110,2,338,19129,1,1,1,1,,2,,,,,,,,
4,1,110,2,338,19129,2,1,1,1,,2,,,,,,,,
4,1,110,2,338,19130,1,1,2,,,2,,,,,,,,
4,1,110,2,338,19131,1,1,1,1,,2,,,,,,,,
4,1,110,2,338,19131,2,1,1,1,,2,,,,,,,,
4,1,110,2,338,19131,3,2,,,,,,,,,,,,
4,1,110,2,338,19131,4,2,,,,,,,,,,,,
4,1,110,2,338,19131,5,2,,,,,,,,,,,,
4,1,111,2,118,19133,1,1,1,1,,2,,,,,,,,
4,1,111,2,118,19133,2,1,1,1,,2,,,,,,,,
4,1,111,2,118,19133,3,1,2,,,2,,,,,,,,
4,1,111,2,118,19133,4,1,2,,,2,,,,,,,,
4,1,111,2,118,19133,5,1,2,,,2,,,,,,,,
4,1,111,2,118,19133,6,1,2,,,2,,,,,,,,
4,1,111,2,118,19133,7,2,,,,,,,,,,,,
4,1,111,2,118,19135,1,1,1,1,,2,,,,,,,,
4,1,111,2,118,19135,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19135,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19135,4,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19135,5,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19136,1,1,2,,,2,,,,,,,,
4,1,111,2,118,19136,2,1,2,,,2,,,,,,,,
4,1,111,2,118,19136,3,1,2,,,2,,,,,,,,
4,1,111,2,118,19137,1,1,1,1,,2,,,,,,,,
4,1,111,2,118,19137,2,1,2,,,2,,,,,,,,
4,1,111,2,118,19137,3,2,,,,,,,,,,,,
4,1,111,2,118,19137,4,2,,,,,,,,,,,,
4,1,111,2,118,19138,1,1,1,1,,2,,,,,,,,
4,1,111,2,118,19138,2,1,1,1,,2,,,,,,,,
4,1,111,2,118,19138,3,1,2,,,2,,,,,,,,
4,1,111,2,118,19138,4,1,1,1,,2,,,,,,,,
4,1,111,2,118,19138,5,2,,,,,,,,,,,,
4,1,111,2,118,19138,6,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19139,1,1,1,1,,2,,,,,,,,
4,1,111,2,118,19139,2,1,2,,,2,,,,,,,,
4,1,111,2,118,19139,3,2,,,,,,,,,,,,
4,1,111,2,118,19140,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19141,1,1,2,,,1,0,1,0,0,0,0,0,
4,1,111,2,118,19141,2,1,1,1,,2,,,,,,,,
4,1,111,2,118,19141,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19141,4,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19143,1,1,2,,,1,0,1,0,0,0,0,0,
4,1,111,2,118,19143,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,111,2,118,19143,3,2,,,,,,,,,,,,
4,1,111,2,118,19143,4,2,,,,,,,,,,,,
4,1,111,2,118,19143,5,1,2,,,1,0,1,0,0,0,0,0,
4,1,111,2,118,19144,1,1,1,1,,2,,,,,,,,
4,1,111,2,118,19144,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,112,2,266,19145,1,1,1,1,,2,,,,,,,,
4,1,112,2,266,19145,2,1,1,1,,2,,,,,,,,
4,1,112,2,266,19145,3,2,,,,,,,,,,,,
4,1,112,2,266,19145,4,2,,,,,,,,,,,,
4,1,112,2,266,19145,5,1,1,1,,1,1,0,0,0,0,0,0,
4,1,112,2,266,19145,6,1,2,,,2,,,,,,,,
4,1,112,2,266,19146,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,112,2,266,19146,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,112,2,266,19146,3,2,,,,,,,,,,,,
4,1,112,2,266,19146,4,2,,,,,,,,,,,,
4,1,112,2,266,19147,1,1,1,1,,2,,,,,,,,
4,1,112,2,266,19147,2,1,1,1,,2,,,,,,,,
4,1,112,2,266,19148,1,1,1,1,,1,1,0,0,0,1,0,0,
4,1,112,2,266,19148,2,1,1,1,,2,,,,,,,,
4,1,112,2,266,19149,1,1,1,1,,1,1,0,0,0,1,0,0,
4,1,112,2,266,19150,1,1,1,1,,2,,,,,,,,
4,1,112,2,266,19150,2,1,1,1,,2,,,,,,,,
4,1,112,2,266,19150,3,2,,,,,,,,,,,,
4,1,112,2,266,19150,4,2,,,,,,,,,,,,
4,1,112,2,266,19151,1,1,1,1,,2,,,,,,,,
4,1,112,2,266,19151,2,1,1,1,,2,,,,,,,,
4,1,112,2,266,19151,3,2,,,,,,,,,,,,
4,1,112,2,266,19151,4,2,,,,,,,,,,,,
4,1,112,2,266,19152,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,112,2,266,19153,1,1,1,1,,2,,,,,,,,
4,1,112,2,266,19153,2,1,1,1,,2,,,,,,,,
4,1,112,2,266,19153,3,1,2,,,2,,,,,,,,
4,1,112,2,266,19153,4,1,2,,,2,,,,,,,,
4,1,112,2,266,19153,5,2,,,,,,,,,,,,
4,1,112,2,266,19153,6,2,,,,,,,,,,,,
4,1,112,2,556,19158,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19158,2,1,1,1,,2,,,,,,,,
4,1,112,2,556,19158,3,1,1,1,,1,1,0,0,0,0,0,0,
4,1,112,2,556,19158,4,1,2,,,2,,,,,,,,
4,1,112,2,556,19158,5,1,2,,,2,,,,,,,,
4,1,112,2,556,19158,6,2,,,,,,,,,,,,
4,1,112,2,556,19158,7,2,,,,,,,,,,,,
4,1,112,2,556,19159,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19159,2,1,1,1,,2,,,,,,,,
4,1,112,2,556,19159,3,1,2,,,2,,,,,,,,
4,1,112,2,556,19159,4,2,,,,,,,,,,,,
4,1,112,2,556,19160,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19160,2,1,2,,,2,,,,,,,,
4,1,112,2,556,19160,3,1,2,,,2,,,,,,,,
4,1,112,2,556,19160,4,1,2,,,2,,,,,,,,
4,1,112,2,556,19160,5,1,2,,,2,,,,,,,,
4,1,112,2,556,19160,6,2,,,,,,,,,,,,
4,1,112,2,556,19161,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19163,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19163,2,1,1,2,,2,,,,,,,,
4,1,112,2,556,19163,3,2,,,,,,,,,,,,
4,1,112,2,556,19163,4,2,,,,,,,,,,,,
4,1,112,2,556,19164,1,1,2,,,2,,,,,,,,
4,1,112,2,556,19164,2,1,1,1,,2,,,,,,,,
4,1,112,2,556,19164,3,1,1,1,,2,,,,,,,,
4,1,112,2,556,19165,1,1,2,,,2,,,,,,,,
4,1,112,2,556,19166,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19166,2,1,1,1,,2,,,,,,,,
4,1,112,2,556,19166,3,2,,,,,,,,,,,,
4,1,112,2,556,19166,4,2,,,,,,,,,,,,
4,1,112,2,556,19166,5,2,,,,,,,,,,,,
4,1,112,2,556,19167,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19167,2,1,1,1,,2,,,,,,,,
4,1,112,2,556,19167,3,1,2,,,2,,,,,,,,
4,1,112,2,556,19167,4,1,2,,,2,,,,,,,,
4,1,112,2,556,19167,5,1,2,,,2,,,,,,,,
4,1,112,2,556,19167,6,2,,,,,,,,,,,,
4,1,112,2,556,19168,1,1,1,1,,2,,,,,,,,
4,1,112,2,556,19168,2,1,1,1,,2,,,,,,,,
4,1,112,2,556,19168,3,1,2,,,2,,,,,,,,
4,1,112,2,556,19168,4,2,,,,,,,,,,,,
4,1,113,2,6,19169,1,1,1,1,,2,,,,,,,,
4,1,113,2,6,19169,2,1,1,1,,2,,,,,,,,
4,1,113,2,6,19169,3,1,1,1,,2,,,,,,,,
4,1,113,2,6,19169,4,1,1,1,,2,,,,,,,,
4,1,113,2,6,19169,5,2,,,,,,,,,,,,
4,1,113,2,6,19169,6,1,2,,,2,,,,,,,,
4,1,113,2,6,19169,7,1,1,1,,2,,,,,,,,
4,1,113,2,6,19170,1,1,1,1,,2,,,,,,,,
4,1,113,2,6,19170,2,1,2,,,2,,,,,,,,
4,1,113,2,6,19170,3,1,1,1,,2,,,,,,,,
4,1,113,2,6,19170,4,1,2,,,2,,,,,,,,
4,1,113,2,6,19170,5,2,,,,,,,,,,,,
4,1,113,2,6,19170,6,1,1,1,,2,,,,,,,,
4,1,113,2,6,19170,7,1,2,,,2,,,,,,,,
4,1,113,2,6,19173,1,1,1,1,,2,,,,,,,,
4,1,113,2,6,19173,2,1,1,1,,2,,,,,,,,
4,1,113,2,6,19173,3,2,,,,,,,,,,,,
4,1,113,2,6,19173,4,2,,,,,,,,,,,,
4,1,113,2,6,19173,5,2,,,,,,,,,,,,
4,1,113,2,6,19174,1,1,1,1,,2,,,,,,,,
4,1,113,2,6,19174,2,1,1,2,,2,,,,,,,,
4,1,113,2,6,19174,3,2,,,,,,,,,,,,
4,1,113,2,6,19174,4,2,,,,,,,,,,,,
4,1,113,2,6,19174,5,2,,,,,,,,,,,,
4,1,113,2,6,19174,6,2,,,,,,,,,,,,
4,1,113,2,6,19175,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,113,2,6,19175,2,1,1,1,,1,1,0,0,0,0,0,0,
4,1,113,2,6,19177,1,1,1,1,,2,,,,,,,,
4,1,113,2,6,19177,2,1,1,1,,2,,,,,,,,
4,1,113,2,6,19177,3,1,2,,,2,,,,,,,,
4,1,113,2,6,19178,1,1,1,1,,2,,,,,,,,
4,1,113,2,6,19178,2,1,1,1,,2,,,,,,,,
4,1,113,2,6,19178,3,1,1,1,,2,,,,,,,,
4,1,113,2,6,19178,4,1,1,1,,2,,,,,,,,
4,1,113,2,6,19179,1,1,1,1,,1,1,0,0,0,0,0,0,
4,1,113,2,6,19179,2,1,1,1,,2,,,,,,,,
4,1,113,2,6,19179,3,2,,,,,,,,,,,,
4,1,113,2,6,19179,4,2,,,,,,,,,,,,
4,1,113,2,6,19179,5,2,,,,,,,,,,,,
4,1,113,2,6,19179,6,2,,,,,,,,,,,,
4,1,113,2,6,19179,7,2,,,,,,,,,,,,
4,1,113,2,6,19180,1,1,1,1,,2,,,,,,,,
4,1,113,2,6,19180,2,1,1,1,,2,,,,,,,,
4,1,113,2,44,19181,1,1,1,1,,2,,,,,,,,
4,1,113,2,44,19181,2,1,1,1,,2,,,,,,,,
4,1,113,2,44,19181,3,1,1,1,,2,,,,,,,,
4,1,113,2,44,19181,4,2,,,,,,,,,,,,
4,1,113,2,44,19181,5,2,,,,,,,,,,,,
4,1,113,2,44,19181,6,2,,,,,,,,,,,,
4,1,113,2,44,19182,1,1,1,1,,2,,,,,,,,
