"zone","state","lga","sector","ea","cluster_id","serial_id","c01q02","c01q03","c01q04a","c01q04b","c01q04_os","c01q05","c01q06"
2,8,821,1,1448,"821-1448",5,1,40,8,,,3,51
2,8,821,1,1448,"821-1448",6,2,25,2,8,,25,321
2,8,821,1,1628,"821-1628",1,1,65,1,,,36,51
2,8,821,1,1628,"821-1628",2,1,50,5,,,50,34
2,8,821,1,1628,"821-1628",3,2,50,11,,"WomanLeader",35,51
2,8,821,1,1628,"821-1628",4,1,65,9,,,36,51
2,8,821,1,1628,"821-1628",5,1,45,6,,,35,51
2,8,821,1,1628,"821-1628",6,1,44,11,,"Driver",36,51
2,8,827,2,804,"827-804",1,1,56,1,,,56,31
2,8,827,2,804,"827-804",2,1,55,1,,,55,27
2,8,827,2,804,"827-804",3,1,56,4,,,56,34
2,8,827,2,804,"827-804",4,1,45,11,,"YOUTH LEADER POLITICAL",45,34
2,8,827,2,804,"827-804",5,2,58,11,,"WOMEN LEADER",35,0
2,8,827,2,804,"827-804",6,1,45,12,,,45,16
5,9,901,2,398,"901-398",1,1,78,1,,,49,16
5,9,901,2,398,"901-398",2,2,50,2,8,,50,0
5,9,901,2,398,"901-398",3,1,60,3,8,,40,14
5,9,901,2,398,"901-398",4,1,65,3,8,,65,12
5,9,901,2,398,"901-398",5,1,72,8,,,50,13
5,9,901,2,398,"901-398",6,1,30,8,12,,15,42
5,9,901,2,398,"901-398",7,2,75,3,11,"WOMEN`S LEADER",75,0
5,9,905,2,2128,"905-2128",1,1,63,1,,,63,16
5,9,905,2,2128,"905-2128",2,1,45,8,12,,11,41
5,9,905,2,2128,"905-2128",3,2,65,8,,,65,0
5,9,905,2,2128,"905-2128",4,2,46,8,,,25,14
5,9,905,2,2128,"905-2128",5,1,45,3,8,,45,25
5,9,905,2,2128,"905-2128",6,1,31,8,,,22,25
5,9,908,1,278,"908-278",1,1,62,8,11,"CAMP VICE CHAIRMAN",5,16
5,9,908,1,278,"908-278",2,2,50,8,11,"CAMP WOMEN`S LEADER",17,26
5,9,908,1,278,"908-278",3,1,48,8,,,28,16
5,9,908,1,278,"908-278",4,1,32,8,11,"CAMP VICE CHAIRMAN",11,16
5,9,908,1,278,"908-278",5,1,38,8,12,,18,25
5,9,908,1,78,"908-78",1,1,89,1,,,35,12
5,9,908,1,78,"908-78",2,1,49,11,,"TOWN SECRETARY",49,26
5,9,908,1,78,"908-78",3,1,60,3,8,,16,16
5,9,908,1,78,"908-78",4,1,50,8,12,,30,16
5,9,908,1,78,"908-78",5,2,30,8,,,30,26
5,9,908,1,78,"908-78",6,1,83,3,8,,35,0
5,9,909,1,506,"909-506",1,1,62,1,,,40,41
5,9,909,1,506,"909-506",2,1,73,3,,,27,24
5,9,909,1,506,"909-506",3,2,51,2,,,51,41
5,9,909,1,506,"909-506",4,1,43,8,,,15,42
5,9,909,1,506,"909-506",5,1,27,8,,,27,42
5,9,910,2,370,"910-370",1,1,72,1,,,12,34
5,9,910,2,370,"910-370",2,2,58,8,11,"WOMEN'S LEADER",58,16
5,9,910,2,370,"910-370",3,2,38,8,,,38,26
5,9,910,2,370,"910-370",4,1,21,8,,,1,22
5,9,910,2,370,"910-370",5,1,27,8,,,27,41
5,9,910,2,370,"910-370",6,2,20,8,,,20,24
5,9,910,2,370,"910-370",7,2,18,8,,,18,24
5,9,910,2,370,"910-370",8,1,35,8,12,,35,26
5,9,910,2,370,"910-370",9,2,25,8,,,25,23
5,9,910,2,730,"910-730",1,1,51,1,,,24,26
5,9,910,2,730,"910-730",2,1,52,3,8,,37,26
5,9,910,2,730,"910-730",3,2,48,8,,,26,26
5,9,910,2,730,"910-730",4,2,40,8,,,40,26
5,9,910,2,730,"910-730",5,2,28,8,,,28,24
5,9,910,2,730,"910-730",6,1,40,3,8,,40,23
5,9,913,2,1510,"913-1510",1,1,81,1,,,81,13
5,9,913,2,1510,"913-1510",2,1,70,3,8,,70,16
5,9,913,2,1510,"913-1510",3,1,40,8,,,20,42
5,9,913,2,1510,"913-1510",4,2,60,8,11,"WOMEN`S LEADER",60,11
5,9,913,2,1510,"913-1510",5,2,42,2,8,,42,0
5,9,913,2,1510,"913-1510",6,1,42,3,8,,42,26
5,9,913,2,1510,"913-1510",7,1,60,3,8,,60,16
5,9,915,1,1390,"915-1390",1,1,42,1,,,13,41
5,9,915,1,1390,"915-1390",2,1,65,3,,,65,16
5,9,915,1,1390,"915-1390",3,2,45,8,,,45,16
5,9,915,1,1390,"915-1390",4,1,28,8,,,28,15
5,9,915,1,1390,"915-1390",5,2,34,8,,,34,14
5,9,915,1,1390,"915-1390",6,2,49,8,,,20,16
5,9,917,2,2282,"917-2282",1,1,72,1,8,,72,16
5,9,917,2,2282,"917-2282",2,2,65,8,,,65,0
5,9,917,2,2282,"917-2282",3,1,26,8,,,26,26
5,9,917,2,2282,"917-2282",4,1,58,8,11,"WOMEN`S LEADER",58,0
5,9,917,2,2282,"917-2282",5,1,36,8,12,,36,26
5,9,918,2,834,"918-834",1,1,64,1,,,64,14
5,9,918,2,834,"918-834",2,2,45,2,,,45,15
5,9,918,2,834,"918-834",3,1,58,3,8,,58,12
5,9,918,2,834,"918-834",4,1,37,8,,,10,26
5,9,918,2,834,"918-834",5,1,42,8,,,38,26
